County,Community,DataProvider,Site,Latitude,Longitude,Elevation,Instrument,MonitorId,ParameterId,Parameter,MeasurementStartTime,MeasuredValue,AdjustedValue,Units,AdjustmentDesc,DataProviderFlag,LowerLimitCheck,UpperLimitCheck,RepeatingValueCheck,SpikeCheck,PreliminaryQCResult,VerifiedByProvider,LastUpdateDate
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 12:00:00,35.4941,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 13:00:00,35.8666,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 14:00:00,37.7,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 15:00:00,28.3566,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 16:00:00,32.6451,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 17:00:00,29.3125,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 18:00:00,29.0677,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 19:00:00,32.1983,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 20:00:00,29.1638,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 21:00:00,26.3419,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 22:00:00,20.3961,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/19/2019 23:00:00,21.4575,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 00:00:00,19.3736,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 01:00:00,14.7788,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 02:00:00,9.9153,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 03:00:00,9.2843,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 04:00:00,10.235,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 05:00:00,14.5161,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 06:00:00,11.7801,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 07:00:00,13.8044,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 08:00:00,7.7125,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 09:00:00,18.7982,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 10:00:00,21.3038,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 11:00:00,30.2102,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 12:00:00,30.7941,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 13:00:00,33.4505,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 14:00:00,32.2347,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 15:00:00,36.0216,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 16:00:00,33.8222,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 17:00:00,21.4524,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 18:00:00,32.0013,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 19:00:00,29.5444,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 20:00:00,24.6855,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 21:00:00,40.3311,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 22:00:00,32.3016,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/20/2019 23:00:00,30.6875,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 00:00:00,32.9155,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 01:00:00,35.6394,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 02:00:00,32.9766,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 03:00:00,39.0447,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 04:00:00,79.9427,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 05:00:00,82.7933,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 06:00:00,97.0466,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 07:00:00,113.5588,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 08:00:00,111.5755,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 09:00:00,125.3519,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 10:00:00,92.6125,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 11:00:00,80.73,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 12:00:00,71.1627,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 13:00:00,78.0702,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 14:00:00,70.1624,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 15:00:00,49.3008,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 16:00:00,40.0558,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 17:00:00,62.5461,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 18:00:00,106.7172,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 19:00:00,125.6491,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 20:00:00,119.6286,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 21:00:00,91.9952,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 22:00:00,78.1722,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/21/2019 23:00:00,90.7147,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 00:00:00,91.8152,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 01:00:00,74.7338,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 02:00:00,54.3119,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 03:00:00,80.8647,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 04:00:00,80.3313,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 05:00:00,80.4833,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 06:00:00,86.4788,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 07:00:00,107.1044,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 08:00:00,141.0066,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 09:00:00,118.6955,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 10:00:00,73.7474,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 11:00:00,66.4963,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 12:00:00,63.4716,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 13:00:00,70.6438,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 14:00:00,59.2697,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 15:00:00,35.8069,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 16:00:00,32.7313,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 17:00:00,47.0363,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 18:00:00,104.3566,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 19:00:00,104.2986,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 20:00:00,111.9541,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 21:00:00,81.055,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 22:00:00,91.1061,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/22/2019 23:00:00,119.2155,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 00:00:00,77.4877,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 01:00:00,50.7311,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 02:00:00,42.8133,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 03:00:00,31.1961,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 04:00:00,27.1127,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 05:00:00,40.0894,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 06:00:00,32.9458,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 07:00:00,28.5263,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 08:00:00,12.9297,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 09:00:00,15.6213,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 10:00:00,13.2491,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 11:00:00,10.3666,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 12:00:00,12.0257,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 13:00:00,9.3468,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 14:00:00,12.1301,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 15:00:00,15.3655,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 16:00:00,23.3374,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 17:00:00,57.1241,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 18:00:00,103.6091,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"Wilmington, West Long Beach, Carson",South Coast AQMD,West 710,33.8597,-118.2007,12,Teledyne M651,CPC-W710,87101,Total Particle Count,10/23/2019 19:00:00,33.6347,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
